Admin2,Current_Deaths,% change in deaths,Current_Confirmed,Province_State,change in cases,% change in cases
Anderson,[6],[0.2],[157],South Carolina,[51],[0.48113208]
Bamberg,[0],[nan],[9],South Carolina,[2],[0.28571429]
Barnwell,[0],[nan],[17],South Carolina,[12],[2.4]
Beaufort,[11],[0.83333333],[262],South Carolina,[68],[0.35051546]
Berkeley,[10],[9.],[174],South Carolina,[91],[1.09638554]
Calhoun,[1],[0.],[6],South Carolina,[0],[0.]
Charleston,[7],[2.5],[441],South Carolina,[102],[0.30088496]
Cherokee,[0],[nan],[15],South Carolina,[7],[0.875]
Chester,[0],[nan],[27],South Carolina,[8],[0.42105263]
Chesterfield,[0],[nan],[48],South Carolina,[26],[1.18181818]
Clarendon,[17],[3.25],[201],South Carolina,[116],[1.36470588]
Colleton,[4],[inf],[26],South Carolina,[10],[0.625]
Darlington,[2],[inf],[114],South Carolina,[75],[1.92307692]
Dillon,[0],[nan],[47],South Carolina,[42],[8.4]
Dorchester,[3],[2.],[94],South Carolina,[23],[0.32394366]
Edgefield,[1],[inf],[29],South Carolina,[19],[1.9]
Fairfield,[2],[inf],[34],South Carolina,[13],[0.61904762]
Florence,[13],[0.85714286],[288],South Carolina,[216],[3.]
Georgetown,[3],[2.],[40],South Carolina,[9],[0.29032258]
Greenville,[34],[3.25],[689],South Carolina,[350],[1.03244838]
Greenwood,[0],[nan],[46],South Carolina,[29],[1.70588235]
Hampton,[0],[nan],[23],South Carolina,[16],[2.28571429]
Horry,[15],[1.14285714],[211],South Carolina,[77],[0.57462687]
Jasper,[1],[inf],[19],South Carolina,[7],[0.58333333]
Kershaw,[10],[1.5],[234],South Carolina,[55],[0.30726257]
Lancaster,[4],[inf],[93],South Carolina,[28],[0.43076923]
Laurens,[1],[0.],[38],South Carolina,[24],[1.71428571]
Lee,[7],[1.33333333],[58],South Carolina,[29],[1.]
Lexington,[14],[1.33333333],[358],South Carolina,[146],[0.68867925]
Marion,[2],[1.],[32],South Carolina,[25],[3.57142857]
Marlboro,[0],[nan],[43],South Carolina,[29],[2.07142857]
McCormick,[1],[0.],[6],South Carolina,[3],[1.]
Newberry,[1],[0.],[24],South Carolina,[11],[0.84615385]
Oconee,[0],[nan],[24],South Carolina,[10],[0.71428571]
Orangeburg,[1],[inf],[68],South Carolina,[31],[0.83783784]
Pickens,[0],[nan],[54],South Carolina,[26],[0.92857143]
Richland,[30],[2.],[884],South Carolina,[390],[0.78947368]
Saluda,[0],[nan],[41],South Carolina,[35],[5.83333333]
Spartanburg,[9],[1.25],[262],South Carolina,[88],[0.50574713]
Sumter,[11],[1.75],[223],South Carolina,[75],[0.50675676]
Unassigned,[0],[],[0],South Carolina,[],[]
Union,[0],[nan],[25],South Carolina,[3],[0.13636364]
Williamsburg,[0],[nan],[65],South Carolina,[50],[3.33333333]
York,[3],[0.],[197],South Carolina,[63],[0.47014925]
Aurora,[0],[nan],[1],South Dakota,[0],[0.]
Beadle,[2],[0.],[21],South Dakota,[0],[0.]
Bon Homme,[0],[nan],[4],South Dakota,[0],[0.]
Brookings,[0],[nan],[12],South Dakota,[4],[0.5]
Brown,[0],[nan],[32],South Dakota,[18],[1.28571429]
Brule,[0],[nan],[0],South Dakota,[-1],[-1.]
Buffalo,[0],[],[1],South Dakota,[],[]
Butte,[0],[nan],[0],South Dakota,[0],[nan]
Charles Mix,[0],[nan],[5],South Dakota,[1],[0.25]
Clark,[0],[nan],[1],South Dakota,[0],[0.]
Clay,[0],[nan],[6],South Dakota,[0],[0.]
Codington,[0],[nan],[14],South Dakota,[2],[0.16666667]
Corson,[0],[nan],[1],South Dakota,[0],[0.]
Davison,[0],[nan],[5],South Dakota,[2],[0.66666667]
Day,[0],[],[1],South Dakota,[],[]
Deuel,[0],[nan],[1],South Dakota,[0],[0.]
Douglas,[0],[],[1],South Dakota,[],[]
Fall River,[0],[nan],[1],South Dakota,[0],[0.]
Faulk,[0],[nan],[1],South Dakota,[0],[0.]
Hamlin,[0],[nan],[2],South Dakota,[1],[1.]
Hand,[0],[],[1],South Dakota,[],[]
Hughes,[0],[nan],[7],South Dakota,[2],[0.4]
Hutchinson,[0],[nan],[3],South Dakota,[1],[0.5]
Hyde,[0],[],[1],South Dakota,[],[]
Jerauld,[1],[inf],[6],South Dakota,[3],[1.]
Kingsbury,[0],[nan],[0],South Dakota,[0],[nan]
Lake,[0],[nan],[4],South Dakota,[2],[1.]
Lawrence,[0],[nan],[9],South Dakota,[0],[0.]
Lincoln,[0],[nan],[138],South Dakota,[92],[2.]
Lyman,[0],[nan],[3],South Dakota,[1],[0.5]
Marshall,[0],[nan],[1],South Dakota,[0],[0.]
McCook,[1],[0.],[4],South Dakota,[2],[1.]
McPherson,[0],[],[1],South Dakota,[],[]
Meade,[0],[nan],[1],South Dakota,[0],[0.]
Miner,[0],[nan],[1],South Dakota,[0],[0.]
Minnehaha,[8],[3.],[1984],South Dakota,[1457],[2.76470588]
Moody,[0],[],[5],South Dakota,[],[]
Oglala Lakota,[0],[nan],[1],South Dakota,[0],[0.]
Pennington,[1],[0.],[12],South Dakota,[4],[0.5]
Roberts,[0],[nan],[4],South Dakota,[0],[0.]
Sanborn,[0],[nan],[3],South Dakota,[2],[2.]
Spink,[0],[nan],[3],South Dakota,[0],[0.]
Stanley,[0],[],[6],South Dakota,[],[]
Sully,[0],[nan],[1],South Dakota,[0],[0.]
Todd,[0],[nan],[1],South Dakota,[0],[0.]
Turner,[0],[nan],[15],South Dakota,[10],[2.]
Unassigned,[0],[nan],[0],South Dakota,[0],[nan]
Union,[0],[nan],[17],South Dakota,[13],[3.25]
Walworth,[0],[nan],[5],South Dakota,[4],[4.]
Yankton,[0],[nan],[26],South Dakota,[6],[0.3]
Anderson,[1],[0.],[27],Tennessee,[15],[1.25]
Bedford,[2],[1.],[169],Tennessee,[149],[7.45]
Benton,[1],[inf],[6],Tennessee,[2],[0.5]
Bledsoe,[0],[nan],[592],Tennessee,[589],[196.33333333]
Blount,[3],[0.],[55],Tennessee,[9],[0.19565217]
Bradley,[1],[inf],[48],Tennessee,[17],[0.5483871]
Campbell,[1],[inf],[14],Tennessee,[4],[0.4]
Cannon,[0],[nan],[11],Tennessee,[4],[0.57142857]
Carroll,[1],[inf],[18],Tennessee,[7],[0.63636364]
Carter,[1],[inf],[12],Tennessee,[9],[3.]
Cheatham,[0],[nan],[42],Tennessee,[24],[1.33333333]
Chester,[0],[nan],[10],Tennessee,[4],[0.66666667]
Claiborne,[0],[nan],[5],Tennessee,[0],[0.]
Clay,[0],[nan],[5],Tennessee,[3],[1.5]
Cocke,[0],[nan],[16],Tennessee,[13],[4.33333333]
Coffee,[0],[nan],[35],Tennessee,[24],[2.18181818]
Crockett,[0],[nan],[7],Tennessee,[7],[inf]
Cumberland,[1],[inf],[74],Tennessee,[32],[0.76190476]
Davidson,[25],[0.92307692],[2454],Tennessee,[1105],[0.81912528]
DeKalb,[0],[nan],[14],Tennessee,[5],[0.55555556]
Decatur,[0],[nan],[4],Tennessee,[2],[1.]
Dickson,[0],[nan],[72],Tennessee,[42],[1.4]
Dyer,[0],[nan],[34],Tennessee,[15],[0.78947368]
Fayette,[1],[inf],[53],Tennessee,[21],[0.65625]
Fentress,[0],[nan],[4],Tennessee,[2],[1.]
Franklin,[1],[0.],[34],Tennessee,[12],[0.54545455]
Gibson,[1],[inf],[44],Tennessee,[24],[1.2]
Giles,[0],[nan],[7],Tennessee,[4],[1.33333333]
Grainger,[0],[nan],[5],Tennessee,[1],[0.25]
Greene,[2],[1.],[43],Tennessee,[17],[0.65384615]
Grundy,[1],[inf],[28],Tennessee,[5],[0.2173913]
Hamblen,[2],[1.],[17],Tennessee,[12],[2.4]
Hamilton,[13],[0.3],[152],Tennessee,[45],[0.42056075]
Hancock,[0],[nan],[0],Tennessee,[0],[nan]
Hardeman,[0],[nan],[11],Tennessee,[4],[0.57142857]
Hardin,[0],[nan],[5],Tennessee,[3],[1.5]
Hawkins,[2],[0.],[30],Tennessee,[7],[0.30434783]
Haywood,[1],[0.],[19],Tennessee,[6],[0.46153846]
Henderson,[0],[nan],[6],Tennessee,[4],[2.]
Henry,[0],[nan],[11],Tennessee,[5],[0.83333333]
Hickman,[0],[nan],[43],Tennessee,[41],[20.5]
Houston,[0],[nan],[5],Tennessee,[2],[0.66666667]
Humphreys,[1],[inf],[10],Tennessee,[6],[1.5]
Jackson,[0],[nan],[7],Tennessee,[2],[0.4]
Jefferson,[0],[nan],[18],Tennessee,[3],[0.2]
Johnson,[0],[nan],[3],Tennessee,[1],[0.5]
Knox,[5],[0.66666667],[221],Tennessee,[52],[0.30769231]
Lake,[0],[nan],[53],Tennessee,[53],[inf]
Lauderdale,[0],[nan],[19],Tennessee,[11],[1.375]
Lawrence,[0],[nan],[17],Tennessee,[5],[0.41666667]
Lewis,[0],[nan],[2],Tennessee,[0],[0.]
Lincoln,[0],[nan],[13],Tennessee,[5],[0.625]
Loudon,[0],[nan],[32],Tennessee,[16],[1.]
Macon,[3],[0.5],[39],Tennessee,[15],[0.625]
Madison,[1],[inf],[131],Tennessee,[72],[1.22033898]
Marion,[1],[0.],[28],Tennessee,[3],[0.12]
Marshall,[1],[0.],[22],Tennessee,[13],[1.44444444]
Maury,[0],[nan],[42],Tennessee,[10],[0.3125]
McMinn,[1],[inf],[89],Tennessee,[85],[21.25]
McNairy,[0],[nan],[11],Tennessee,[2],[0.22222222]
Meigs,[0],[nan],[8],Tennessee,[5],[1.66666667]
Monroe,[1],[inf],[16],Tennessee,[8],[1.]
Montgomery,[2],[0.],[141],Tennessee,[44],[0.45360825]
Moore,[0],[nan],[3],Tennessee,[3],[inf]
Morgan,[0],[nan],[6],Tennessee,[1],[0.2]
Obion,[1],[0.],[12],Tennessee,[5],[0.71428571]
Out of TN,[3],[2.],[234],Tennessee,[-42],[-0.15217391]
Overton,[0],[nan],[8],Tennessee,[3],[0.6]
Perry,[0],[nan],[8],Tennessee,[5],[1.66666667]
Polk,[0],[nan],[7],Tennessee,[2],[0.4]
Putnam,[5],[inf],[119],Tennessee,[32],[0.36781609]
Rhea,[0],[nan],[4],Tennessee,[4],[inf]
Roane,[0],[nan],[7],Tennessee,[2],[0.4]
Robertson,[0],[nan],[139],Tennessee,[55],[0.6547619]
Rutherford,[11],[0.83333333],[448],Tennessee,[205],[0.8436214]
Scott,[0],[nan],[11],Tennessee,[3],[0.375]
Sequatchie,[0],[nan],[5],Tennessee,[4],[4.]
Sevier,[1],[inf],[48],Tennessee,[27],[1.28571429]
Shelby,[44],[0.69230769],[2432],Tennessee,[1217],[1.00164609]
Smith,[1],[inf],[20],Tennessee,[10],[1.]
Stewart,[0],[nan],[7],Tennessee,[3],[0.75]
Sullivan,[1],[0.],[48],Tennessee,[11],[0.2972973]
Sumner,[37],[0.68181818],[619],Tennessee,[174],[0.39101124]
Tipton,[0],[nan],[98],Tennessee,[49],[1.]
Trousdale,[1],[0.],[122],Tennessee,[105],[6.17647059]
Unassigned,[0],[nan],[42],Tennessee,[30],[2.5]
Unicoi,[0],[nan],[1],Tennessee,[0],[0.]
Union,[0],[nan],[3],Tennessee,[0],[0.]
Van Buren,[0],[nan],[2],Tennessee,[2],[inf]
Warren,[0],[nan],[7],Tennessee,[3],[0.75]
Washington,[0],[nan],[54],Tennessee,[12],[0.28571429]
Wayne,[0],[nan],[4],Tennessee,[2],[1.]
Weakley,[0],[nan],[21],Tennessee,[16],[3.2]
White,[0],[nan],[6],Tennessee,[3],[1.]
Williamson,[9],[1.25],[408],Tennessee,[90],[0.28301887]
Wilson,[4],[3.],[250],Tennessee,[115],[0.85185185]
Anderson,[0],[nan],[29],Texas,[26],[8.66666667]
Andrews,[0],[nan],[19],Texas,[7],[0.58333333]
Angelina,[0],[nan],[49],Texas,[33],[2.0625]
Aransas,[0],[nan],[2],Texas,[0],[0.]
Armstrong,[0],[],[2],Texas,[],[]
Atascosa,[1],[inf],[16],Texas,[7],[0.77777778]
Austin,[0],[nan],[13],Texas,[3],[0.3]
Bandera,[0],[nan],[6],Texas,[4],[2.]
Bastrop,[2],[1.],[67],Texas,[41],[1.57692308]
Bee,[0],[nan],[5],Texas,[3],[1.5]
Bell,[3],[0.],[180],Texas,[79],[0.78217822]
Bexar,[44],[0.62962963],[1307],Texas,[584],[0.8077455]
Blanco,[0],[nan],[6],Texas,[2],[0.5]
Bosque,[0],[],[4],Texas,[],[]
Bowie,[1],[0.],[69],Texas,[37],[1.15625]
Brazoria,[6],[2.],[476],Texas,[251],[1.11555556]
Brazos,[16],[0.6],[188],Texas,[54],[0.40298507]
Brooks,[0],[],[1],Texas,[],[]
Brown,[3],[inf],[34],Texas,[24],[2.4]
Burleson,[0],[nan],[12],Texas,[6],[1.]
Burnet,[0],[nan],[16],Texas,[10],[1.66666667]
Caldwell,[0],[nan],[11],Texas,[5],[0.83333333]
Calhoun,[3],[inf],[30],Texas,[15],[1.]
Callahan,[0],[nan],[2],Texas,[1],[1.]
Cameron,[16],[4.33333333],[387],Texas,[192],[0.98461538]
Camp,[0],[nan],[6],Texas,[3],[1.]
Carson,[0],[],[2],Texas,[],[]
Cass,[0],[nan],[13],Texas,[8],[1.6]
Castro,[1],[0.],[13],Texas,[2],[0.18181818]
Chambers,[0],[nan],[41],Texas,[12],[0.4137931]
Cherokee,[1],[inf],[14],Texas,[8],[1.33333333]
Childress,[0],[],[1],Texas,[],[]
Clay,[0],[nan],[3],Texas,[1],[0.5]
Cochran,[0],[],[1],Texas,[],[]
Coleman,[0],[],[1],Texas,[],[]
Collin,[19],[1.71428571],[692],Texas,[239],[0.52759382]
Colorado,[0],[nan],[10],Texas,[3],[0.42857143]
Comal,[6],[0.5],[52],Texas,[15],[0.40540541]
Comanche,[0],[nan],[4],Texas,[1],[0.33333333]
Concho,[0],[nan],[1],Texas,[0],[0.]
Cooke,[0],[nan],[8],Texas,[7],[7.]
Coryell,[2],[inf],[105],Texas,[71],[2.08823529]
Cottle,[0],[],[2],Texas,[],[]
Crane,[0],[nan],[2],Texas,[0],[0.]
Crosby,[1],[inf],[2],Texas,[1],[1.]
Dallam,[1],[inf],[10],Texas,[9],[9.]
Dallas,[94],[2.03225806],[3240],Texas,[1517],[0.88044109]
Dawson,[1],[0.],[21],Texas,[14],[2.]
DeWitt,[1],[inf],[15],Texas,[6],[0.66666667]
Deaf Smith,[0],[nan],[26],Texas,[19],[2.71428571]
Delta,[0],[nan],[1],Texas,[0],[0.]
Denton,[20],[0.53846154],[738],Texas,[264],[0.55696203]
Dickens,[0],[nan],[1],Texas,[-1],[-0.5]
Dimmit,[0],[nan],[1],Texas,[0],[0.]
Donley,[0],[nan],[24],Texas,[2],[0.09090909]
Duval,[0],[],[2],Texas,[],[]
Eastland,[0],[nan],[3],Texas,[0],[0.]
Ector,[4],[1.],[78],Texas,[35],[0.81395349]
El Paso,[14],[6.],[857],Texas,[588],[2.18587361]
Ellis,[6],[2.],[143],Texas,[77],[1.16666667]
Erath,[1],[0.],[12],Texas,[-1],[-0.07692308]
Falls,[0],[nan],[4],Texas,[3],[3.]
Fannin,[0],[nan],[18],Texas,[13],[2.6]
Fayette,[1],[inf],[15],Texas,[5],[0.5]
Floyd,[0],[nan],[3],Texas,[2],[2.]
Fort Bend,[24],[1.18181818],[973],Texas,[437],[0.81529851]
Franklin,[0],[nan],[1],Texas,[0],[0.]
Freestone,[0],[],[3],Texas,[],[]
Frio,[0],[nan],[7],Texas,[6],[6.]
Gaines,[0],[nan],[2],Texas,[1],[1.]
Galveston,[24],[2.],[554],Texas,[199],[0.56056338]
Gillespie,[0],[nan],[1],Texas,[0],[0.]
Goliad,[0],[nan],[7],Texas,[3],[0.75]
Gonzales,[2],[inf],[18],Texas,[16],[8.]
Gray,[0],[nan],[42],Texas,[29],[2.23076923]
Grayson,[0],[nan],[27],Texas,[10],[0.58823529]
Gregg,[0],[nan],[69],Texas,[29],[0.725]
Grimes,[1],[inf],[16],Texas,[9],[1.28571429]
Guadalupe,[0],[nan],[80],Texas,[31],[0.63265306]
Hale,[4],[1.],[24],Texas,[13],[1.18181818]
Hamilton,[0],[nan],[5],Texas,[2],[0.66666667]
Hansford,[0],[nan],[5],Texas,[4],[4.]
Hardin,[3],[0.5],[99],Texas,[38],[0.62295082]
Harris,[109],[1.47727273],[6161],Texas,[2532],[0.69771287]
Harrison,[7],[6.],[84],Texas,[68],[4.25]
Hartley,[0],[],[4],Texas,[],[]
Hays,[1],[inf],[161],Texas,[79],[0.96341463]
Hemphill,[0],[nan],[1],Texas,[0],[0.]
Henderson,[0],[nan],[24],Texas,[14],[1.4]
Hidalgo,[6],[5.],[315],Texas,[125],[0.65789474]
Hill,[1],[inf],[16],Texas,[8],[1.]
Hockley,[1],[0.],[20],Texas,[6],[0.42857143]
Hood,[3],[2.],[18],Texas,[5],[0.38461538]
Hopkins,[0],[nan],[4],Texas,[0],[0.]
Houston,[0],[],[5],Texas,[],[]
Howard,[1],[0.],[4],Texas,[3],[3.]
Hunt,[3],[inf],[44],Texas,[26],[1.44444444]
Hutchinson,[0],[nan],[13],Texas,[11],[5.5]
Jack,[0],[nan],[4],Texas,[3],[3.]
Jackson,[0],[nan],[6],Texas,[2],[0.5]
Jasper,[2],[1.],[21],Texas,[14],[2.]
Jefferson,[19],[2.8],[298],Texas,[198],[1.98]
Jim Hogg,[0],[],[3],Texas,[],[]
Jim Wells,[0],[nan],[3],Texas,[1],[0.5]
Johnson,[4],[3.],[67],Texas,[39],[1.39285714]
Jones,[0],[nan],[37],Texas,[35],[17.5]
Karnes,[0],[nan],[3],Texas,[1],[0.5]
Kaufman,[0],[nan],[83],Texas,[57],[2.19230769]
Kendall,[0],[nan],[16],Texas,[5],[0.45454545]
Kerr,[0],[nan],[5],Texas,[3],[1.5]
Kleberg,[1],[inf],[9],Texas,[7],[3.5]
Knox,[0],[nan],[1],Texas,[0],[0.]
La Salle,[0],[],[1],Texas,[],[]
Lamar,[0],[nan],[51],Texas,[43],[5.375]
Lamb,[0],[nan],[3],Texas,[2],[2.]
Lampasas,[0],[nan],[3],Texas,[1],[0.5]
Lavaca,[1],[inf],[5],Texas,[1],[0.25]
Lee,[0],[nan],[2],Texas,[0],[0.]
Leon,[0],[nan],[5],Texas,[2],[0.66666667]
Liberty,[0],[nan],[41],Texas,[22],[1.15789474]
Limestone,[1],[0.],[13],Texas,[2],[0.18181818]
Lipscomb,[0],[],[2],Texas,[],[]
Live Oak,[0],[nan],[5],Texas,[2],[0.66666667]
Llano,[0],[nan],[3],Texas,[0],[0.]
Lubbock,[43],[2.07142857],[507],Texas,[237],[0.87777778]
Lynn,[1],[inf],[5],Texas,[0],[0.]
Madison,[0],[nan],[2],Texas,[1],[1.]
Marion,[0],[],[9],Texas,[],[]
Martin,[0],[nan],[2],Texas,[0],[0.]
Mason,[0],[nan],[15],Texas,[14],[14.]
Matagorda,[3],[0.],[60],Texas,[11],[0.2244898]
Maverick,[0],[nan],[16],Texas,[7],[0.77777778]
McCulloch,[0],[nan],[3],Texas,[0],[0.]
McLennan,[4],[1.],[87],Texas,[18],[0.26086957]
Medina,[2],[1.],[19],Texas,[6],[0.46153846]
Midland,[6],[2.],[75],Texas,[43],[1.34375]
Milam,[1],[inf],[14],Texas,[7],[1.]
Mitchell,[0],[nan],[1],Texas,[0],[0.]
Montague,[1],[inf],[6],Texas,[4],[2.]
Montgomery,[12],[1.4],[562],Texas,[311],[1.23904382]
Moore,[3],[inf],[295],Texas,[273],[12.40909091]
Morris,[0],[nan],[5],Texas,[2],[0.66666667]
Motley,[0],[],[1],Texas,[],[]
Nacogdoches,[7],[1.33333333],[141],Texas,[94],[2.]
Navarro,[2],[0.],[30],Texas,[18],[1.5]
Newton,[0],[nan],[2],Texas,[0],[0.]
Nolan,[0],[],[1],Texas,[],[]
Nueces,[3],[inf],[99],Texas,[23],[0.30263158]
Ochiltree,[1],[],[25],Texas,[],[]
Oldham,[1],[0.],[3],Texas,[0],[0.]
Orange,[1],[inf],[70],Texas,[26],[0.59090909]
Palo Pinto,[1],[0.],[7],Texas,[3],[0.75]
Panola,[7],[6.],[80],Texas,[67],[5.15384615]
Parker,[0],[nan],[30],Texas,[17],[1.30769231]
Parmer,[0],[],[6],Texas,[],[]
Pecos,[0],[nan],[9],Texas,[6],[2.]
Polk,[0],[nan],[19],Texas,[10],[1.11111111]
Potter,[6],[2.],[430],Texas,[360],[5.14285714]
Rains,[0],[nan],[2],Texas,[1],[1.]
Randall,[3],[0.5],[200],Texas,[136],[2.125]
Red River,[0],[],[1],Texas,[],[]
Reeves,[0],[nan],[5],Texas,[3],[1.5]
Roberts,[0],[],[2],Texas,[],[]
Robertson,[0],[nan],[4],Texas,[2],[1.]
Rockwall,[1],[inf],[75],Texas,[55],[2.75]
Runnels,[0],[],[1],Texas,[],[]
Rusk,[1],[inf],[33],Texas,[17],[1.0625]
Sabine,[0],[],[1],Texas,[],[]
San Augustine,[1],[0.],[16],Texas,[7],[0.77777778]
San Jacinto,[0],[nan],[9],Texas,[4],[0.8]
San Patricio,[0],[nan],[13],Texas,[6],[0.85714286]
Scurry,[0],[nan],[2],Texas,[2],[inf]
Shelby,[0],[nan],[101],Texas,[67],[1.97058824]
Sherman,[0],[],[14],Texas,[],[]
Smith,[3],[0.5],[139],Texas,[43],[0.44791667]
Starr,[0],[nan],[9],Texas,[2],[0.28571429]
Stephens,[0],[nan],[1],Texas,[0],[0.]
Swisher,[0],[nan],[9],Texas,[5],[1.25]
Tarrant,[58],[1.32],[2088],Texas,[1301],[1.65311309]
Taylor,[3],[2.],[277],Texas,[218],[3.69491525]
Terry,[0],[nan],[10],Texas,[3],[0.42857143]
Titus,[0],[nan],[15],Texas,[9],[1.5]
Tom Green,[1],[0.],[44],Texas,[9],[0.25714286]
Travis,[42],[3.66666667],[1539],Texas,[795],[1.06854839]
Trinity,[0],[nan],[8],Texas,[5],[1.66666667]
Tyler,[0],[nan],[6],Texas,[2],[0.5]
Unassigned,[0],[],[0],Texas,[],[]
Upshur,[0],[nan],[13],Texas,[5],[0.625]
Uvalde,[0],[nan],[6],Texas,[0],[0.]
Val Verde,[0],[nan],[13],Texas,[2],[0.18181818]
Van Zandt,[1],[0.],[14],Texas,[4],[0.4]
Victoria,[3],[inf],[127],Texas,[50],[0.64935065]
Walker,[2],[inf],[212],Texas,[195],[11.47058824]
Waller,[0],[nan],[31],Texas,[16],[1.06666667]
Washington,[14],[6.],[140],Texas,[103],[2.78378378]
Webb,[15],[1.5],[349],Texas,[158],[0.82722513]
Wharton,[0],[nan],[36],Texas,[10],[0.38461538]
Wheeler,[0],[],[7],Texas,[],[]
Wichita,[2],[inf],[64],Texas,[8],[0.14285714]
Wilbarger,[0],[],[1],Texas,[],[]
Willacy,[1],[0.],[13],Texas,[8],[1.6]
Williamson,[7],[0.75],[287],Texas,[174],[1.53982301]
Wilson,[2],[inf],[31],Texas,[20],[1.81818182]
Winkler,[0],[nan],[3],Texas,[2],[2.]
Wise,[2],[inf],[17],Texas,[12],[2.4]
Wood,[0],[nan],[7],Texas,[2],[0.4]
Yoakum,[0],[],[1],Texas,[],[]
Young,[1],[inf],[4],Texas,[1],[0.33333333]
Zapata,[0],[nan],[7],Texas,[4],[1.33333333]
Zavala,[0],[],[1],Texas,[],[]
Bear River,[1],[],[60],Utah,[],[]
Central Utah,[0],[],[22],Utah,[],[]
Davis,[2],[0.],[283],Utah,[84],[0.42211055]
Salt Lake,[28],[3.],[2348],Utah,[1222],[1.08525755]
San Juan,[2],[inf],[45],Utah,[37],[4.625]
Southeast Utah,[0],[],[14],Utah,[],[]
Southwest,[0],[],[0],Utah,[],[]
Southwest Utah,[2],[],[93],Utah,[],[]
Summit,[0],[nan],[361],Utah,[57],[0.1875]
Tooele,[0],[nan],[63],Utah,[32],[1.03225806]
TriCounty,[0],[],[11],Utah,[],[]
Unassigned,[0],[],[0],Utah,[],[]
Utah,[7],[2.5],[899],Utah,[586],[1.87220447]
Wasatch,[1],[inf],[147],Utah,[44],[0.42718447]
Weber-Morgan,[2],[],[151],Utah,[],[]
Addison,[2],[1.],[61],Vermont,[6],[0.10909091]
Bennington,[1],[0.],[44],Vermont,[13],[0.41935484]
Caledonia,[0],[nan],[13],Vermont,[5],[0.625]
Chittenden,[31],[0.82352941],[416],Vermont,[52],[0.14285714]
Essex,[0],[nan],[2],Vermont,[1],[1.]
Franklin,[5],[0.66666667],[91],Vermont,[10],[0.12345679]
Grand Isle,[0],[nan],[3],Vermont,[0],[0.]
Lamoille,[2],[0.],[26],Vermont,[5],[0.23809524]
Orange,[0],[nan],[7],Vermont,[2],[0.4]
Orleans,[0],[nan],[9],Vermont,[1],[0.125]
Rutland,[1],[inf],[44],Vermont,[8],[0.22222222]
Unassigned,[0],[nan],[3],Vermont,[-4],[-0.57142857]
Washington,[1],[inf],[32],Vermont,[4],[0.14285714]
Windham,[2],[1.],[71],Vermont,[17],[0.31481481]
Windsor,[2],[0.],[40],Vermont,[15],[0.6]
Accomack,[4],[inf],[229],Virginia,[214],[14.26666667]
Albemarle,[4],[inf],[81],Virginia,[35],[0.76086957]
Alexandria,[21],[20.],[700],Virginia,[502],[2.53535354]
Alleghany,[0],[nan],[6],Virginia,[2],[0.5]
Amelia,[1],[inf],[15],Virginia,[6],[0.66666667]
Amherst,[0],[nan],[11],Virginia,[1],[0.1]
Appomattox,[0],[nan],[18],Virginia,[11],[1.57142857]
Arlington,[32],[15.],[912],Virginia,[546],[1.49180328]
Augusta,[1],[inf],[41],Virginia,[24],[1.41176471]
Bath,[0],[nan],[0],Virginia,[0],[nan]
Bedford,[0],[nan],[27],Virginia,[12],[0.8]
Bland,[0],[nan],[0],Virginia,[0],[nan]
Botetourt,[3],[inf],[28],Virginia,[5],[0.2173913]
Bristol,[0],[nan],[1],Virginia,[0],[0.]
Brunswick,[0],[nan],[14],Virginia,[11],[3.66666667]
Buchanan,[0],[nan],[16],Virginia,[14],[7.]
Buckingham,[0],[nan],[55],Virginia,[41],[2.92857143]
Buena Vista,[0],[nan],[5],Virginia,[1],[0.25]
Campbell,[0],[nan],[12],Virginia,[3],[0.33333333]
Caroline,[0],[nan],[25],Virginia,[19],[3.16666667]
Carroll,[0],[nan],[9],Virginia,[6],[2.]
Charles City,[1],[inf],[13],Virginia,[4],[0.44444444]
Charlotte,[0],[nan],[7],Virginia,[3],[0.75]
Charlottesville,[2],[1.],[52],Virginia,[21],[0.67741935]
Chesapeake,[6],[inf],[232],Virginia,[111],[0.91735537]
Chesterfield,[19],[inf],[501],Virginia,[292],[1.39712919]
Clarke,[0],[nan],[8],Virginia,[5],[1.66666667]
Colonial Heights,[4],[inf],[49],Virginia,[43],[7.16666667]
Covington,[0],[nan],[1],Virginia,[0],[0.]
Craig,[0],[nan],[2],Virginia,[0],[0.]
Culpeper,[3],[inf],[129],Virginia,[110],[5.78947368]
Cumberland,[0],[nan],[11],Virginia,[3],[0.375]
Danville,[1],[inf],[34],Virginia,[14],[0.7]
Dickenson,[0],[nan],[0],Virginia,[0],[nan]
Dinwiddie,[0],[nan],[15],Virginia,[9],[1.5]
Emporia,[2],[inf],[22],Virginia,[15],[2.14285714]
Essex,[0],[nan],[6],Virginia,[6],[inf]
Fairfax,[124],[5.2],[3448],Virginia,[2440],[2.42063492]
Fairfax City,[2],[inf],[27],Virginia,[26],[26.]
Falls Church,[2],[inf],[26],Virginia,[24],[12.]
Fauquier,[2],[inf],[109],Virginia,[84],[3.36]
Floyd,[0],[nan],[2],Virginia,[1],[1.]
Fluvanna,[5],[inf],[73],Virginia,[52],[2.47619048]
Franklin,[0],[nan],[21],Virginia,[7],[0.5]
Franklin City,[0],[nan],[19],Virginia,[13],[2.16666667]
Frederick,[1],[inf],[101],Virginia,[36],[0.55384615]
