Admin2,Current_Deaths,% change in deaths,Current_Confirmed,Province_State,change in cases,% change in cases
Autauga,[7],[0.4],[405],Alabama,[172],[0.73819742]
Baldwin,[9],[0.],[398],Alabama,[106],[0.3630137]
Barbour,[1],[0.],[265],Alabama,[93],[0.54069767]
Bibb,[1],[0.],[123],Alabama,[47],[0.61842105]
Blount,[1],[0.],[136],Alabama,[73],[1.15873016]
Bullock,[9],[0.5],[318],Alabama,[109],[0.5215311]
Butler,[26],[0.44444444],[567],Alabama,[153],[0.36956522]
Calhoun,[4],[0.33333333],[202],Alabama,[38],[0.23170732]
Chambers,[28],[0.12],[493],Alabama,[135],[0.37709497]
Cherokee,[6],[1.],[56],Alabama,[18],[0.47368421]
Chilton,[2],[1.],[151],Alabama,[48],[0.46601942]
Choctaw,[11],[0.1],[185],Alabama,[32],[0.20915033]
Clarke,[4],[1.],[208],Alabama,[62],[0.42465753]
Clay,[2],[0.],[30],Alabama,[2],[0.07142857]
Cleburne,[1],[0.],[22],Alabama,[7],[0.46666667]
Coffee,[1],[0.],[310],Alabama,[72],[0.30252101]
Colbert,[5],[1.5],[290],Alabama,[104],[0.55913978]
Conecuh,[1],[0.],[132],Alabama,[91],[2.2195122]
Coosa,[1],[0.],[48],Alabama,[8],[0.2]
Covington,[1],[0.],[212],Alabama,[131],[1.61728395]
Crenshaw,[3],[0.],[112],Alabama,[37],[0.49333333]
Cullman,[1],[0.],[298],Alabama,[151],[1.02721088]
Dale,[0],[nan],[195],Alabama,[73],[0.59836066]
Dallas,[6],[1.],[590],Alabama,[311],[1.11469534]
DeKalb,[5],[0.66666667],[394],Alabama,[145],[0.58232932]
Elmore,[11],[0.375],[633],Alabama,[271],[0.74861878]
Escambia,[5],[0.66666667],[137],Alabama,[65],[0.90277778]
Etowah,[12],[0.],[371],Alabama,[111],[0.42692308]
Fayette,[1],[inf],[57],Alabama,[41],[2.5625]
Franklin,[10],[0.25],[769],Alabama,[207],[0.3683274]
Geneva,[0],[nan],[49],Alabama,[6],[0.13953488]
Greene,[5],[0.25],[151],Alabama,[56],[0.58947368]
Hale,[16],[0.77777778],[256],Alabama,[81],[0.46285714]
Henry,[2],[0.],[111],Alabama,[31],[0.3875]
Houston,[4],[0.],[341],Alabama,[120],[0.54298643]
Jackson,[3],[0.5],[147],Alabama,[66],[0.81481481]
Jefferson,[123],[0.19417476],[2791],Alabama,[932],[0.50134481]
Lamar,[0],[nan],[54],Alabama,[28],[1.07692308]
Lauderdale,[4],[1.],[288],Alabama,[122],[0.73493976]
Lawrence,[0],[nan],[72],Alabama,[22],[0.44]
Lee,[35],[0.06060606],[811],Alabama,[261],[0.47454545]
Limestone,[0],[nan],[260],Alabama,[152],[1.40740741]
Lowndes,[14],[0.16666667],[409],Alabama,[157],[0.62301587]
Macon,[6],[0.5],[138],Alabama,[53],[0.62352941]
Madison,[6],[0.5],[649],Alabama,[306],[0.89212828]
Marengo,[10],[0.66666667],[237],Alabama,[66],[0.38596491]
Marion,[12],[0.09090909],[165],Alabama,[43],[0.35245902]
Marshall,[9],[0.],[1031],Alabama,[331],[0.47285714]
Mobile,[131],[0.11016949],[2899],Alabama,[628],[0.27653016]
Monroe,[2],[0.],[153],Alabama,[110],[2.55813953]
Montgomery,[75],[0.74418605],[3106],Alabama,[1348],[0.76678043]
Morgan,[2],[1.],[710],Alabama,[423],[1.4738676]
Perry,[0],[nan],[86],Alabama,[44],[1.04761905]
Pickens,[6],[0.5],[153],Alabama,[35],[0.29661017]
Pike,[3],[inf],[352],Alabama,[146],[0.70873786]
Randolph,[8],[0.14285714],[142],Alabama,[15],[0.11811024]
Russell,[0],[nan],[346],Alabama,[171],[0.97714286]
Shelby,[21],[0.05],[740],Alabama,[218],[0.41762452]
St. Clair,[2],[1.],[193],Alabama,[65],[0.5078125]
Sumter,[12],[0.71428571],[267],Alabama,[43],[0.19196429]
Talladega,[6],[0.2],[170],Alabama,[53],[0.45299145]
Tallapoosa,[68],[0.04615385],[506],Alabama,[79],[0.18501171]
Tuscaloosa,[29],[0.8125],[1526],Alabama,[727],[0.90988736]
Unassigned,[10],[4.],[419],Alabama,[35],[0.09114583]
Walker,[8],[3.],[664],Alabama,[294],[0.79459459]
Washington,[6],[0.],[91],Alabama,[20],[0.28169014]
Wilcox,[8],[0.14285714],[240],Alabama,[90],[0.6]
Winston,[1],[inf],[172],Alabama,[82],[0.91111111]
Anchorage,[6],[0.5],[338],Alaska,[106],[0.45689655]
Bethel,[0],[nan],[6],Alaska,[3],[1.]
Fairbanks North Star,[2],[0.],[107],Alaska,[22],[0.25882353]
Haines,[0],[],[2],Alaska,[],[]
Juneau,[0],[nan],[39],Alaska,[6],[0.18181818]
Kenai Peninsula,[2],[0.],[117],Alaska,[68],[1.3877551]
Ketchikan Gateway,[0],[nan],[21],Alaska,[5],[0.3125]
Kodiak Island,[0],[nan],[3],Alaska,[2],[2.]
Matanuska-Susitna,[1],[0.],[53],Alaska,[24],[0.82758621]
Nome,[0],[nan],[5],Alaska,[2],[0.66666667]
North Slope,[0],[nan],[3],Alaska,[2],[2.]
Northwest Arctic,[0],[nan],[4],Alaska,[2],[1.]
Petersburg,[1],[0.],[4],Alaska,[0],[0.]
Prince of Wales-Hyder,[0],[nan],[2],Alaska,[0],[0.]
Sitka,[0],[nan],[9],Alaska,[7],[3.5]
Southeast Fairbanks,[0],[nan],[3],Alaska,[0],[0.]
Unassigned,[0],[nan],[0],Alaska,[0],[nan]
Wrangell,[0],[],[3],Alaska,[],[]
Yukon-Koyukuk,[0],[nan],[1],Alaska,[0],[0.]
Apache,[63],[0.61538462],[2103],Arizona,[577],[0.37811271]
Cochise,[6],[1.],[332],Arizona,[256],[3.36842105]
Coconino,[90],[0.11111111],[1470],Arizona,[315],[0.27272727]
Gila,[3],[2.],[125],Arizona,[94],[3.03225806]
Graham,[1],[0.],[59],Arizona,[27],[0.84375]
Greenlee,[1],[inf],[14],Arizona,[8],[1.33333333]
La Paz,[3],[2.],[257],Arizona,[178],[2.25316456]
Maricopa,[615],[0.42032333],[25999],Arizona,[16062],[1.61638321]
Mohave,[72],[0.6],[686],Arizona,[283],[0.70223325]
Navajo,[95],[0.484375],[2928],Arizona,[1055],[0.56326749]
Pima,[240],[0.2972973],[5019],Arizona,[2637],[1.1070529]
Pinal,[49],[0.225],[2130],Arizona,[1265],[1.46242775]
Santa Cruz,[14],[inf],[1293],Arizona,[963],[2.91818182]
Unassigned,[1],[-0.66666667],[0],Arizona,[0],[nan]
Yavapai,[7],[0.16666667],[417],Arizona,[120],[0.4040404]
Yuma,[61],[2.8125],[4078],Arizona,[2941],[2.58663149]
Arkansas,[0],[nan],[18],Arkansas,[11],[1.57142857]
Ashley,[1],[inf],[51],Arkansas,[32],[1.68421053]
Baxter,[0],[nan],[14],Arkansas,[2],[0.16666667]
Benton,[11],[4.5],[1841],Arkansas,[1234],[2.03294893]
Boone,[0],[nan],[10],Arkansas,[4],[0.66666667]
Bradley,[2],[1.],[35],Arkansas,[13],[0.59090909]
Carroll,[3],[2.],[102],Arkansas,[77],[3.08]
Chicot,[2],[inf],[67],Arkansas,[52],[3.46666667]
Clark,[0],[nan],[50],Arkansas,[11],[0.28205128]
Clay,[0],[nan],[31],Arkansas,[27],[6.75]
Cleburne,[4],[0.],[76],Arkansas,[2],[0.02702703]
Cleveland,[0],[nan],[22],Arkansas,[3],[0.15789474]
Columbia,[2],[0.],[31],Arkansas,[8],[0.34782609]
Conway,[3],[2.],[26],Arkansas,[12],[0.85714286]
Craighead,[5],[inf],[385],Arkansas,[157],[0.68859649]
Crawford,[0],[nan],[83],Arkansas,[53],[1.76666667]
Crittenden,[10],[0.11111111],[573],Arkansas,[187],[0.48445596]
Cross,[1],[inf],[82],Arkansas,[30],[0.57692308]
Dallas,[0],[nan],[4],Arkansas,[3],[3.]
Desha,[0],[nan],[26],Arkansas,[7],[0.36842105]
Drew,[1],[0.],[32],Arkansas,[12],[0.6]
Faulkner,[3],[0.],[227],Arkansas,[125],[1.2254902]
Franklin,[0],[nan],[10],Arkansas,[6],[1.5]
Fulton,[0],[nan],[9],Arkansas,[2],[0.28571429]
Garland,[1],[0.],[172],Arkansas,[36],[0.26470588]
Grant,[0],[nan],[24],Arkansas,[6],[0.33333333]
Greene,[0],[nan],[87],Arkansas,[23],[0.359375]
Hempstead,[1],[0.],[43],Arkansas,[25],[1.38888889]
Hot Spring,[0],[nan],[46],Arkansas,[14],[0.4375]
Howard,[0],[nan],[54],Arkansas,[33],[1.57142857]
Independence,[0],[nan],[44],Arkansas,[13],[0.41935484]
Izard,[1],[inf],[20],Arkansas,[4],[0.25]
Jackson,[0],[nan],[20],Arkansas,[17],[5.66666667]
Jefferson,[28],[0.12],[640],Arkansas,[117],[0.22370937]
Johnson,[0],[nan],[121],Arkansas,[73],[1.52083333]
Lafayette,[1],[0.],[13],Arkansas,[4],[0.44444444]
Lawrence,[9],[0.8],[93],Arkansas,[9],[0.10714286]
Lee,[1],[0.],[570],Arkansas,[549],[26.14285714]
Lincoln,[11],[0.22222222],[1023],Arkansas,[40],[0.04069176]
Little River,[0],[nan],[35],Arkansas,[29],[4.83333333]
Logan,[0],[nan],[21],Arkansas,[14],[2.]
Lonoke,[0],[nan],[84],Arkansas,[35],[0.71428571]
Madison,[0],[nan],[137],Arkansas,[114],[4.95652174]
Marion,[0],[nan],[2],Arkansas,[0],[0.]
Miller,[2],[1.],[78],Arkansas,[33],[0.73333333]
Mississippi,[3],[0.5],[107],Arkansas,[31],[0.40789474]
Monroe,[0],[nan],[7],Arkansas,[2],[0.4]
Montgomery,[0],[nan],[2],Arkansas,[0],[0.]
Nevada,[2],[inf],[87],Arkansas,[80],[11.42857143]
Newton,[0],[nan],[3],Arkansas,[0],[0.]
Ouachita,[0],[nan],[17],Arkansas,[7],[0.7]
Perry,[0],[nan],[24],Arkansas,[10],[0.71428571]
Phillips,[1],[0.],[75],Arkansas,[53],[2.40909091]
Pike,[0],[nan],[7],Arkansas,[2],[0.4]
Poinsett,[3],[0.5],[52],Arkansas,[19],[0.57575758]
Polk,[0],[nan],[62],Arkansas,[41],[1.95238095]
Pope,[2],[1.],[304],Arkansas,[143],[0.88819876]
Prairie,[0],[nan],[12],Arkansas,[10],[5.]
Pulaski,[48],[0.41176471],[1445],Arkansas,[542],[0.60022148]
Randolph,[1],[inf],[31],Arkansas,[5],[0.19230769]
Saline,[2],[1.],[195],Arkansas,[82],[0.72566372]
Scott,[0],[nan],[7],Arkansas,[6],[6.]
Searcy,[0],[nan],[7],Arkansas,[0],[0.]
Sebastian,[2],[inf],[219],Arkansas,[176],[4.09302326]
Sevier,[5],[1.5],[550],Arkansas,[325],[1.44444444]
Sharp,[4],[1.],[50],Arkansas,[4],[0.08695652]
St. Francis,[3],[2.],[783],Arkansas,[107],[0.15828402]
Stone,[0],[nan],[11],Arkansas,[2],[0.22222222]
Unassigned,[0],[nan],[533],Arkansas,[344],[1.82010582]
Union,[13],[0.625],[220],Arkansas,[47],[0.2716763]
Van Buren,[2],[0.],[30],Arkansas,[2],[0.07142857]
Washington,[17],[1.42857143],[2222],Arkansas,[1660],[2.95373665]
White,[1],[0.],[70],Arkansas,[26],[0.59090909]
Woodruff,[0],[nan],[6],Arkansas,[5],[5.]
Yell,[2],[1.],[361],Arkansas,[199],[1.22839506]
Alameda,[119],[0.23958333],[4702],California,[1232],[0.35504323]
Alpine,[0],[nan],[2],California,[0],[0.]
Amador,[0],[nan],[12],California,[2],[0.2]
Butte,[1],[inf],[94],California,[43],[0.84313725]
Calaveras,[0],[nan],[28],California,[13],[0.86666667]
Colusa,[0],[nan],[7],California,[0],[0.]
Contra Costa,[56],[0.47368421],[2148],California,[680],[0.46321526]
Del Norte,[1],[inf],[48],California,[2],[0.04347826]
El Dorado,[0],[nan],[130],California,[34],[0.35416667]
Fresno,[66],[0.88571429],[3187],California,[1444],[0.82845668]
Glenn,[0],[nan],[42],California,[26],[1.625]
Humboldt,[4],[0.33333333],[108],California,[7],[0.06930693]
Imperial,[64],[1.20689655],[4744],California,[2993],[1.70930897]
Inyo,[1],[0.],[24],California,[4],[0.2]
Kern,[58],[0.52631579],[3706],California,[1384],[0.5960379]
Kings,[12],[1.4],[2057],California,[935],[0.83333333]
Lake,[0],[nan],[34],California,[13],[0.61904762]
Lassen,[0],[nan],[9],California,[4],[0.8]
Los Angeles,[3065],[0.2845767],[79655],California,[23644],[0.42213137]
Madera,[4],[1.],[314],California,[208],[1.96226415]
Marin,[18],[0.28571429],[917],California,[434],[0.89855072]
Mariposa,[1],[0.],[18],California,[2],[0.125]
Mendocino,[0],[nan],[54],California,[24],[0.8]
Merced,[8],[0.14285714],[564],California,[281],[0.99293286]
Mono,[1],[0.],[37],California,[0],[0.]
Monterey,[12],[0.2],[1156],California,[611],[1.12110092]
Napa,[4],[0.33333333],[216],California,[103],[0.91150442]
Nevada,[1],[0.],[75],California,[34],[0.82926829]
Orange,[257],[0.74829932],[9576],California,[3102],[0.47914736]
Placer,[9],[0.],[476],California,[259],[1.19354839]
Plumas,[0],[nan],[6],California,[2],[0.5]
Riverside,[410],[0.23867069],[12778],California,[4796],[0.60085192]
Sacramento,[67],[0.15517241],[1976],California,[547],[0.38278516]
San Benito,[2],[0.],[161],California,[74],[0.85057471]
San Bernardino,[230],[0.12745098],[8714],California,[3359],[0.62726424]
San Diego,[332],[0.23420074],[10350],California,[2869],[0.38350488]
San Francisco,[47],[0.09302326],[3057],California,[487],[0.18949416]
San Joaquin,[48],[0.41176471],[1926],California,[1018],[1.12114537]
San Luis Obispo,[1],[0.],[404],California,[133],[0.49077491]
San Mateo,[103],[0.22619048],[2721],California,[556],[0.25681293]
Santa Barbara,[22],[0.83333333],[2319],California,[670],[0.40630685]
Santa Clara,[152],[0.07801418],[3398],California,[622],[0.2240634]
Santa Cruz,[2],[0.],[283],California,[66],[0.30414747]
Shasta,[4],[0.],[76],California,[37],[0.94871795]
Sierra,[0],[nan],[1],California,[0],[0.]
Siskiyou,[0],[nan],[21],California,[14],[2.]
Solano,[23],[0.04545455],[860],California,[343],[0.66344294]
Sonoma,[4],[0.],[822],California,[258],[0.45744681]
Stanislaus,[35],[0.20689655],[1473],California,[729],[0.97983871]
Sutter,[3],[0.5],[99],California,[53],[1.15217391]
Tehama,[1],[0.],[34],California,[30],[7.5]
Trinity,[0],[nan],[2],California,[1],[1.]
Tulare,[111],[0.24719101],[3046],California,[1149],[0.6056932]
Tuolumne,[0],[nan],[9],California,[5],[1.25]
Unassigned,[0],[nan],[0],California,[0],[nan]
Ventura,[42],[0.23529412],[1835],California,[683],[0.59288194]
Yolo,[24],[0.],[310],California,[99],[0.46919431]
Yuba,[1],[0.],[41],California,[11],[0.36666667]
Adams,[150],[0.2195122],[3852],Colorado,[561],[0.1704649]
Alamosa,[3],[0.5],[150],Colorado,[72],[0.92307692]
Arapahoe,[339],[0.10423453],[4905],Colorado,[489],[0.1107337]
Archuleta,[0],[nan],[8],Colorado,[0],[0.]
Baca,[0],[nan],[12],Colorado,[0],[0.]
Bent,[0],[nan],[3],Colorado,[1],[0.5]
Boulder,[71],[0.07575758],[1211],Colorado,[227],[0.23069106]
Broomfield,[28],[0.03703704],[274],Colorado,[32],[0.1322314]
Chaffee,[20],[0.],[78],Colorado,[2],[0.02631579]
Cheyenne,[0],[nan],[5],Colorado,[0],[0.]
Clear Creek,[1],[0.],[18],Colorado,[1],[0.05882353]
Conejos,[0],[nan],[10],Colorado,[8],[4.]
Costilla,[0],[nan],[17],Colorado,[11],[1.83333333]
Crowley,[1],[0.],[68],Colorado,[4],[0.0625]
Custer,[0],[nan],[2],Colorado,[0],[0.]
Delta,[1],[0.],[80],Colorado,[11],[0.15942029]
Denver,[366],[0.11246201],[6565],Colorado,[763],[0.13150638]
Douglas,[51],[0.13333333],[831],Colorado,[107],[0.14779006]
Eagle,[8],[0.],[639],Colorado,[52],[0.08858603]
El Paso,[116],[0.30337079],[2063],Colorado,[315],[0.18020595]
Elbert,[2],[0.],[54],Colorado,[1],[0.01886792]
Fremont,[0],[nan],[30],Colorado,[4],[0.15384615]
Garfield,[2],[0.],[214],Colorado,[71],[0.4965035]
Gilpin,[0],[nan],[6],Colorado,[3],[1.]
Grand,[0],[nan],[18],Colorado,[4],[0.28571429]
Gunnison,[6],[0.],[182],Colorado,[5],[0.02824859]
Hinsdale,[0],[nan],[3],Colorado,[0],[0.]
Huerfano,[0],[nan],[3],Colorado,[0],[0.]
Jefferson,[203],[0.1871345],[2522],Colorado,[278],[0.12388592]
Kit Carson,[3],[0.],[31],Colorado,[5],[0.19230769]
La Plata,[1],[0.],[85],Colorado,[3],[0.03658537]
Lake,[0],[nan],[46],Colorado,[15],[0.48387097]
Larimer,[29],[0.03571429],[668],Colorado,[79],[0.13412564]
Las Animas,[0],[nan],[7],Colorado,[2],[0.4]
Lincoln,[0],[nan],[3],Colorado,[0],[0.]
Logan,[5],[0.66666667],[635],Colorado,[16],[0.02584814]
Mesa,[0],[nan],[78],Colorado,[23],[0.41818182]
Mineral,[0],[nan],[2],Colorado,[0],[0.]
Moffat,[0],[nan],[9],Colorado,[2],[0.28571429]
Montezuma,[3],[0.],[67],Colorado,[21],[0.45652174]
Montrose,[12],[0.],[198],Colorado,[21],[0.11864407]
Morgan,[46],[0.06976744],[649],Colorado,[19],[0.03015873]
Otero,[1],[0.],[22],Colorado,[3],[0.15789474]
Ouray,[1],[0.],[9],Colorado,[1],[0.125]
Park,[0],[nan],[23],Colorado,[0],[0.]
Phillips,[0],[nan],[15],Colorado,[1],[0.07142857]
Pitkin,[2],[0.],[80],Colorado,[22],[0.37931034]
Prowers,[0],[nan],[16],Colorado,[2],[0.14285714]
Pueblo,[23],[0.27777778],[351],Colorado,[54],[0.18181818]
Rio Blanco,[0],[nan],[2],Colorado,[1],[1.]
Rio Grande,[0],[nan],[62],Colorado,[27],[0.77142857]
Routt,[6],[0.],[63],Colorado,[1],[0.01612903]
Saguache,[2],[1.],[100],Colorado,[11],[0.12359551]
San Juan,[0],[nan],[1],Colorado,[0],[0.]
San Miguel,[0],[nan],[28],Colorado,[5],[0.2173913]
Summit,[3],[0.5],[262],Colorado,[31],[0.13419913]
Teller,[2],[0.],[39],Colorado,[6],[0.18181818]
Washington,[0],[nan],[44],Colorado,[3],[0.07317073]
Weld,[136],[0.03030303],[2705],Colorado,[204],[0.08156737]
Yuma,[0],[nan],[49],Colorado,[9],[0.225]
Fairfield,[1355],[0.05201863],[16425],Connecticut,[716],[0.04557897]
Hartford,[1341],[0.06513106],[11358],Connecticut,[910],[0.08709801]
Litchfield,[135],[-0.00735294],[1448],Connecticut,[48],[0.03428571]
Middlesex,[172],[0.12418301],[1254],Connecticut,[111],[0.09711286]
New Haven,[1056],[0.08418891],[12136],Connecticut,[657],[0.05723495]
New London,[101],[0.13483146],[1203],Connecticut,[112],[0.10265811]
Tolland,[64],[0.10344828],[893],Connecticut,[48],[0.05680473]
Unassigned,[0],[nan],[273],Connecticut,[36],[0.15189873]
Windham,[14],[0.07692308],[567],Connecticut,[179],[0.46134021]
Alachua,[11],[0.57142857],[633],Florida,[251],[0.65706806]
Baker,[4],[0.33333333],[39],Florida,[10],[0.34482759]
Bay,[4],[0.33333333],[175],Florida,[75],[0.75]
Bradford,[2],[0.],[58],Florida,[7],[0.1372549]
Brevard,[16],[0.23076923],[748],Florida,[324],[0.76415094]
Broward,[367],[0.16878981],[10448],Florida,[3252],[0.45191773]
Calhoun,[5],[0.25],[65],Florida,[4],[0.06557377]
Charlotte,[75],[0.19047619],[570],Florida,[109],[0.23644252]
Citrus,[12],[0.],[168],Florida,[46],[0.37704918]
Clay,[32],[0.14285714],[468],Florida,[85],[0.22193211]
Collier,[61],[0.24489796],[2992],Florida,[1412],[0.89367089]
Columbia,[3],[0.5],[205],Florida,[57],[0.38513514]
DeSoto,[10],[0.42857143],[431],Florida,[249],[1.36813187]
Dixie,[3],[0.5],[61],Florida,[7],[0.12962963]
Duval,[60],[0.17647059],[2484],Florida,[830],[0.50181378]
Escambia,[41],[0.24242424],[1127],Florida,[299],[0.36111111]
Flagler,[5],[0.25],[216],Florida,[27],[0.14285714]
Franklin,[0],[nan],[2],Florida,[0],[0.]
Gadsden,[6],[2.],[319],Florida,[43],[0.1557971]
Gilchrist,[0],[nan],[75],Florida,[60],[4.]
Glades,[1],[0.],[121],Florida,[89],[2.78125]
Gulf,[0],[nan],[11],Florida,[10],[10.]
Hamilton,[2],[inf],[285],Florida,[46],[0.19246862]
Hardee,[1],[inf],[244],Florida,[143],[1.41584158]
Hendry,[22],[0.46666667],[724],Florida,[293],[0.67981439]
Hernando,[5],[0.],[158],Florida,[43],[0.37391304]
Highlands,[9],[0.],[206],Florida,[76],[0.58461538]
Hillsborough,[109],[0.34567901],[4982],Florida,[2731],[1.21323856]
Holmes,[0],[nan],[45],Florida,[26],[1.36842105]
Indian River,[13],[0.3],[317],Florida,[184],[1.38345865]
Jackson,[2],[1.],[329],Florida,[73],[0.28515625]
Jefferson,[4],[0.33333333],[36],Florida,[7],[0.24137931]
Lafayette,[0],[nan],[18],Florida,[10],[1.25]
Lake,[19],[0.26666667],[646],Florida,[342],[1.125]
Lee,[139],[0.32380952],[3475],Florida,[1532],[0.78847144]
Leon,[8],[0.14285714],[508],Florida,[103],[0.25432099]
Levy,[1],[0.],[137],Florida,[103],[3.02941176]
Liberty,[1],[inf],[220],Florida,[7],[0.03286385]
Madison,[3],[-0.25],[98],Florida,[29],[0.42028986]
Manatee,[124],[0.27835052],[1649],Florida,[592],[0.56007569]
Marion,[10],[0.42857143],[365],Florida,[115],[0.46]
Martin,[19],[1.11111111],[1421],Florida,[769],[1.17944785]
Miami-Dade,[864],[0.23076923],[24376],Florida,[6237],[0.34384475]
Monroe,[4],[0.],[150],Florida,[41],[0.37614679]
Nassau,[1],[0.],[101],Florida,[25],[0.32894737]
Okaloosa,[6],[0.],[391],Florida,[159],[0.68534483]
Okeechobee,[0],[nan],[230],Florida,[146],[1.73809524]
Orange,[48],[0.17073171],[4274],Florida,[2243],[1.10438208]
Osceola,[23],[0.21052632],[960],Florida,[257],[0.3655761]
Palm Beach,[464],[0.3768546],[10116],Florida,[3981],[0.64889976]
Pasco,[16],[0.23076923],[686],Florida,[298],[0.76804124]
Pinellas,[113],[0.36144578],[3153],Florida,[1840],[1.40137091]
Polk,[77],[0.35087719],[1856],Florida,[818],[0.78805395]
Putnam,[6],[0.],[213],Florida,[60],[0.39215686]
Santa Rosa,[9],[0.],[330],Florida,[83],[0.33603239]
Sarasota,[92],[0.19480519],[868],Florida,[229],[0.35837246]
Seminole,[14],[0.16666667],[1101],Florida,[610],[1.24236253]
St. Johns,[7],[0.16666667],[398],Florida,[138],[0.53076923]
St. Lucie,[40],[0.33333333],[1131],Florida,[658],[1.39112051]
Sumter,[17],[0.],[277],Florida,[24],[0.09486166]
Suwannee,[18],[0.],[229],Florida,[61],[0.36309524]
Taylor,[0],[nan],[62],Florida,[40],[1.81818182]
Unassigned,[0],[nan],[113],Florida,[29],[0.3452381]
Union,[2],[1.],[39],Florida,[7],[0.21875]
Volusia,[53],[0.39473684],[1117],Florida,[376],[0.5074224]
Wakulla,[1],[0.],[37],Florida,[2],[0.05714286]
Walton,[9],[0.],[165],Florida,[48],[0.41025641]
Washington,[11],[1.75],[96],Florida,[38],[0.65517241]
Appling,[13],[0.],[214],Georgia,[53],[0.32919255]
Atkinson,[2],[0.],[89],Georgia,[38],[0.74509804]
Bacon,[3],[0.],[194],Georgia,[65],[0.50387597]
Baker,[3],[0.],[36],Georgia,[1],[0.02857143]
Baldwin,[33],[0.26923077],[435],Georgia,[86],[0.24641834]
Banks,[0],[-1.],[113],Georgia,[21],[0.22826087]
Barrow,[25],[0.47058824],[414],Georgia,[81],[0.24324324]
Bartow,[39],[0.],[583],Georgia,[102],[0.21205821]
Ben Hill,[1],[0.],[117],Georgia,[41],[0.53947368]
Berrien,[0],[nan],[86],Georgia,[37],[0.75510204]
Bibb,[37],[0.32142857],[590],Georgia,[123],[0.2633833]
Bleckley,[1],[inf],[54],Georgia,[9],[0.2]
Brantley,[2],[0.],[73],Georgia,[16],[0.28070175]
Brooks,[11],[0.375],[109],Georgia,[40],[0.57971014]
Bryan,[5],[0.],[94],Georgia,[19],[0.25333333]
Bulloch,[3],[0.5],[139],Georgia,[74],[1.13846154]
Burke,[6],[0.],[132],Georgia,[10],[0.08196721]
Butts,[32],[0.33333333],[250],Georgia,[22],[0.09649123]
Calhoun,[6],[0.],[155],Georgia,[23],[0.17424242]
Camden,[1],[0.],[81],Georgia,[18],[0.28571429]
Candler,[0],[nan],[20],Georgia,[7],[0.53846154]
Carroll,[40],[0.66666667],[627],Georgia,[101],[0.19201521]
Catoosa,[6],[inf],[272],Georgia,[132],[0.94285714]
Charlton,[2],[1.],[38],Georgia,[5],[0.15151515]
Chatham,[32],[0.28],[743],Georgia,[227],[0.43992248]
Chattahoochee,[1],[inf],[305],Georgia,[191],[1.6754386]
Chattooga,[2],[0.],[49],Georgia,[25],[1.04166667]
Cherokee,[39],[0.18181818],[1079],Georgia,[169],[0.18571429]
Clarke,[15],[0.15384615],[374],Georgia,[81],[0.27645051]
Clay,[2],[0.],[56],Georgia,[17],[0.43589744]
Clayton,[76],[0.52],[1550],Georgia,[316],[0.2560778]
Clinch,[2],[0.],[85],Georgia,[26],[0.44067797]
Cobb,[229],[0.25136612],[3807],Georgia,[755],[0.24737877]
Coffee,[15],[0.],[399],Georgia,[122],[0.44043321]
Colquitt,[17],[0.13333333],[722],Georgia,[243],[0.50730689]
Columbia,[8],[0.],[335],Georgia,[84],[0.33466135]
Cook,[1],[-0.5],[89],Georgia,[42],[0.89361702]
Coweta,[14],[0.55555556],[548],Georgia,[127],[0.30166271]
Crawford,[0],[nan],[34],Georgia,[6],[0.21428571]
Crisp,[11],[0.57142857],[257],Georgia,[21],[0.08898305]
Dade,[1],[0.],[57],Georgia,[21],[0.58333333]
Dawson,[3],[2.],[124],Georgia,[15],[0.13761468]
DeKalb,[164],[0.3553719],[4637],Georgia,[842],[0.22187088]
Decatur,[8],[0.6],[242],Georgia,[48],[0.24742268]
Dodge,[2],[0.],[62],Georgia,[10],[0.19230769]
Dooly,[12],[0.],[194],Georgia,[12],[0.06593407]
Dougherty,[151],[0.01342282],[1844],Georgia,[64],[0.03595506]
Douglas,[34],[0.36],[708],Georgia,[162],[0.2967033]
Early,[31],[0.],[256],Georgia,[15],[0.06224066]
Echols,[0],[nan],[168],Georgia,[49],[0.41176471]
Effingham,[1],[0.],[95],Georgia,[21],[0.28378378]
Elbert,[0],[nan],[89],Georgia,[14],[0.18666667]
Emanuel,[2],[0.],[55],Georgia,[27],[0.96428571]
Evans,[0],[nan],[15],Georgia,[10],[2.]
Fannin,[1],[0.],[74],Georgia,[28],[0.60869565]
Fayette,[16],[0.23076923],[278],Georgia,[43],[0.18297872]
Floyd,[15],[0.],[399],Georgia,[131],[0.48880597]
Forsyth,[14],[0.16666667],[638],Georgia,[115],[0.21988528]
Franklin,[1],[0.],[154],Georgia,[52],[0.50980392]
Fulton,[304],[0.26141079],[5400],Georgia,[779],[0.16857823]
Gilmer,[2],[inf],[177],Georgia,[22],[0.14193548]
Glascock,[0],[nan],[2],Georgia,[1],[1.]
Glynn,[3],[0.5],[253],Georgia,[131],[1.07377049]
Gordon,[18],[0.125],[283],Georgia,[119],[0.72560976]
Grady,[4],[0.],[158],Georgia,[47],[0.42342342]
Greene,[9],[0.28571429],[88],Georgia,[20],[0.29411765]
Gwinnett,[161],[0.21969697],[5958],Georgia,[2088],[0.53953488]
Habersham,[34],[0.47826087],[630],Georgia,[100],[0.18867925]
