Admin2,Current_Deaths,% change in deaths,Current_Confirmed,Province_State,change in cases,% change in cases
Loudoun,[62],[3.13333333],[2529],Virginia,[1697],[2.03966346]
Louisa,[1],[inf],[78],Virginia,[33],[0.73333333]
Lunenburg,[0],[nan],[13],Virginia,[9],[2.25]
Lynchburg,[1],[0.],[80],Virginia,[22],[0.37931034]
Madison,[1],[inf],[40],Virginia,[26],[1.85714286]
Manassas,[10],[4.],[1046],Virginia,[824],[3.71171171]
Manassas Park,[6],[5.],[299],Virginia,[231],[3.39705882]
Martinsville,[1],[inf],[31],Virginia,[29],[14.5]
Mathews,[0],[nan],[5],Virginia,[1],[0.25]
Mecklenburg,[21],[1.1],[217],Virginia,[114],[1.10679612]
Middlesex,[0],[nan],[15],Virginia,[8],[1.14285714]
Montgomery,[1],[0.],[73],Virginia,[17],[0.30357143]
Nelson,[0],[nan],[17],Virginia,[9],[1.125]
New Kent,[1],[0.],[36],Virginia,[13],[0.56521739]
Newport News,[10],[0.11111111],[258],Virginia,[138],[1.15]
Norfolk,[6],[1.],[490],Virginia,[286],[1.40196078]
Northampton,[20],[inf],[230],Virginia,[148],[1.80487805]
Northumberland,[1],[inf],[25],Virginia,[16],[1.77777778]
Norton,[0],[nan],[2],Virginia,[0],[0.]
Nottoway,[0],[nan],[28],Virginia,[15],[1.15384615]
Orange,[1],[inf],[101],Virginia,[65],[1.80555556]
Page,[21],[20.],[219],Virginia,[115],[1.10576923]
Patrick,[0],[nan],[18],Virginia,[16],[8.]
Petersburg,[3],[0.5],[127],Virginia,[94],[2.84848485]
Pittsylvania,[1],[0.],[40],Virginia,[27],[2.07692308]
Poquoson,[0],[nan],[7],Virginia,[1],[0.16666667]
Portsmouth,[11],[0.57142857],[307],Virginia,[137],[0.80588235]
Powhatan,[0],[nan],[32],Virginia,[18],[1.28571429]
Prince Edward,[2],[0.],[134],Virginia,[83],[1.62745098]
Prince George,[0],[nan],[126],Virginia,[92],[2.70588235]
Prince William,[104],[2.71428571],[5412],Virginia,[3631],[2.03874228]
Pulaski,[0],[nan],[19],Virginia,[10],[1.11111111]
Radford,[0],[nan],[6],Virginia,[3],[1.]
Rappahannock,[0],[nan],[13],Virginia,[8],[1.6]
Richmond,[4],[inf],[275],Virginia,[133],[0.93661972]
Richmond City,[24],[0.6],[1249],Virginia,[885],[2.43131868]
Roanoke,[7],[inf],[104],Virginia,[51],[0.96226415]
Roanoke City,[9],[inf],[155],Virginia,[75],[0.9375]
Rockbridge,[0],[nan],[18],Virginia,[11],[1.57142857]
Rockingham,[6],[5.],[511],Virginia,[262],[1.05220884]
Russell,[0],[nan],[8],Virginia,[4],[1.]
Salem,[3],[inf],[34],Virginia,[8],[0.30769231]
Scott,[2],[1.],[7],Virginia,[0],[0.]
Shenandoah,[21],[9.5],[444],Virginia,[324],[2.7]
Smyth,[0],[nan],[15],Virginia,[2],[0.15384615]
Southampton,[2],[1.],[146],Virginia,[21],[0.168]
Spotsylvania,[7],[0.75],[524],Virginia,[369],[2.38064516]
Stafford,[4],[1.],[702],Virginia,[451],[1.79681275]
Staunton,[0],[nan],[39],Virginia,[27],[2.25]
Suffolk,[32],[1.46153846],[314],Virginia,[139],[0.79428571]
Surry,[1],[0.],[10],Virginia,[6],[1.5]
Sussex,[2],[1.],[154],Virginia,[123],[3.96774194]
Tazewell,[0],[nan],[7],Virginia,[1],[0.16666667]
Unassigned,[0],[nan],[0],Virginia,[0],[nan]
Virginia Beach,[23],[0.64285714],[699],Virginia,[303],[0.76515152]
Warren,[2],[inf],[155],Virginia,[98],[1.71929825]
Washington,[4],[0.33333333],[51],Virginia,[13],[0.34210526]
Waynesboro,[0],[nan],[43],Virginia,[30],[2.30769231]
Westmoreland,[1],[inf],[63],Virginia,[40],[1.73913043]
Williamsburg,[4],[3.],[44],Virginia,[24],[1.2]
Winchester,[2],[inf],[187],Virginia,[146],[3.56097561]
Wise,[2],[1.],[24],Virginia,[2],[0.09090909]
Wythe,[1],[0.],[21],Virginia,[10],[0.90909091]
York,[3],[2.],[72],Virginia,[26],[0.56521739]
Adams,[0],[nan],[62],Washington,[15],[0.31914894]
Asotin,[2],[0.],[19],Washington,[1],[0.05555556]
Benton,[62],[0.51219512],[776],Washington,[315],[0.68329718]
Chelan,[6],[0.2],[246],Washington,[133],[1.17699115]
Clallam,[0],[nan],[25],Washington,[7],[0.38888889]
Clark,[22],[0.15789474],[509],Washington,[182],[0.55657492]
Columbia,[0],[nan],[1],Washington,[0],[0.]
Cowlitz,[0],[nan],[73],Washington,[26],[0.55319149]
Douglas,[3],[2.],[169],Washington,[90],[1.13924051]
Ferry,[0],[nan],[1],Washington,[0],[0.]
Franklin,[20],[0.81818182],[549],Washington,[240],[0.77669903]
Garfield,[0],[nan],[0],Washington,[0],[nan]
Grant,[4],[0.33333333],[203],Washington,[40],[0.24539877]
Grays Harbor,[0],[nan],[16],Washington,[4],[0.33333333]
Island,[11],[0.22222222],[178],Washington,[9],[0.05325444]
Jefferson,[0],[nan],[30],Washington,[2],[0.07142857]
King,[567],[0.25442478],[7993],Washington,[1719],[0.27398789]
Kitsap,[2],[0.],[161],Washington,[11],[0.07333333]
Kittitas,[0],[nan],[87],Washington,[72],[4.8]
Klickitat,[3],[0.],[24],Washington,[7],[0.41176471]
Lewis,[3],[0.],[36],Washington,[7],[0.24137931]
Lincoln,[0],[nan],[2],Washington,[0],[0.]
Mason,[1],[0.],[35],Washington,[10],[0.4]
Okanogan,[1],[0.],[46],Washington,[25],[1.19047619]
Pacific,[1],[inf],[9],Washington,[5],[1.25]
Pend Oreille,[0],[nan],[3],Washington,[1],[0.5]
Pierce,[79],[0.58],[1922],Washington,[583],[0.43539955]
San Juan,[0],[nan],[15],Washington,[1],[0.07142857]
Skagit,[15],[0.15384615],[432],Washington,[95],[0.28189911]
Skamania,[0],[nan],[3],Washington,[0],[0.]
Snohomish,[148],[0.35779817],[2956],Washington,[503],[0.20505503]
Spokane,[32],[0.45454545],[582],Washington,[215],[0.58583106]
Stevens,[1],[0.],[11],Washington,[2],[0.22222222]
Thurston,[2],[1.],[135],Washington,[29],[0.27358491]
Unassigned,[0],[nan],[61],Washington,[-16],[-0.20779221]
Wahkiakum,[0],[nan],[4],Washington,[2],[1.]
Walla Walla,[2],[inf],[109],Washington,[33],[0.43421053]
Whatcom,[36],[0.28571429],[392],Washington,[87],[0.2852459]
Whitman,[0],[nan],[16],Washington,[2],[0.14285714]
Yakima,[95],[1.0212766],[3458],Washington,[2255],[1.87448047]
Barbour,[1],[0.],[9],West Virginia,[4],[0.8]
Berkeley,[6],[2.],[307],West Virginia,[154],[1.00653595]
Boone,[0],[nan],[9],West Virginia,[3],[0.5]
Braxton,[0],[nan],[2],West Virginia,[0],[0.]
Brooke,[0],[nan],[5],West Virginia,[2],[0.66666667]
Cabell,[0],[nan],[64],West Virginia,[21],[0.48837209]
Calhoun,[0],[],[2],West Virginia,[],[]
Clay,[0],[],[4],West Virginia,[],[]
Fayette,[4],[inf],[46],West Virginia,[32],[2.28571429]
Gilmer,[0],[nan],[10],West Virginia,[8],[4.]
Grant,[0],[nan],[12],West Virginia,[11],[11.]
Greenbrier,[0],[nan],[9],West Virginia,[6],[2.]
Hampshire,[1],[0.],[28],West Virginia,[21],[3.]
Hancock,[0],[nan],[18],West Virginia,[8],[0.8]
Hardy,[0],[nan],[39],West Virginia,[33],[5.5]
Harrison,[1],[0.],[40],West Virginia,[10],[0.33333333]
Jackson,[18],[0.2],[137],West Virginia,[7],[0.05384615]
Jefferson,[1],[0.],[180],West Virginia,[101],[1.27848101]
Kanawha,[18],[1.57142857],[226],West Virginia,[65],[0.40372671]
Lewis,[1],[inf],[8],West Virginia,[4],[1.]
Lincoln,[0],[nan],[6],West Virginia,[4],[2.]
Logan,[1],[0.],[17],West Virginia,[4],[0.30769231]
Marion,[2],[0.],[50],West Virginia,[4],[0.08695652]
Marshall,[0],[nan],[29],West Virginia,[16],[1.23076923]
Mason,[0],[nan],[15],West Virginia,[3],[0.25]
McDowell,[0],[nan],[6],West Virginia,[0],[0.]
Mercer,[0],[nan],[13],West Virginia,[3],[0.3]
Mineral,[1],[inf],[44],West Virginia,[26],[1.44444444]
Mingo,[1],[0.],[6],West Virginia,[4],[2.]
Monongalia,[5],[0.25],[133],West Virginia,[31],[0.30392157]
Monroe,[0],[nan],[7],West Virginia,[2],[0.4]
Morgan,[0],[nan],[18],West Virginia,[6],[0.5]
Nicholas,[1],[inf],[8],West Virginia,[2],[0.33333333]
Ohio,[1],[0.],[41],West Virginia,[12],[0.4137931]
Pendleton,[0],[nan],[12],West Virginia,[9],[3.]
Pleasants,[0],[nan],[4],West Virginia,[2],[1.]
Pocahontas,[0],[nan],[21],West Virginia,[19],[9.5]
Preston,[1],[inf],[25],West Virginia,[12],[0.92307692]
Putnam,[0],[nan],[35],West Virginia,[8],[0.2962963]
Raleigh,[0],[nan],[16],West Virginia,[7],[0.77777778]
Randolph,[0],[nan],[129],West Virginia,[125],[31.25]
Ritchie,[0],[],[1],West Virginia,[],[]
Roane,[0],[nan],[9],West Virginia,[3],[0.5]
Summers,[0],[nan],[1],West Virginia,[0],[0.]
Taylor,[0],[nan],[8],West Virginia,[2],[0.33333333]
Tucker,[0],[nan],[4],West Virginia,[0],[0.]
Tyler,[0],[nan],[3],West Virginia,[0],[0.]
Unassigned,[0],[nan],[0],West Virginia,[0],[nan]
Upshur,[0],[nan],[7],West Virginia,[3],[0.75]
Wayne,[9],[0.28571429],[98],West Virginia,[12],[0.13953488]
Wetzel,[0],[nan],[8],West Virginia,[5],[1.66666667]
Wirt,[0],[nan],[4],West Virginia,[1],[0.33333333]
Wood,[2],[0.],[53],West Virginia,[13],[0.325]
Wyoming,[0],[nan],[3],West Virginia,[2],[2.]
Adams,[1],[0.],[4],Wisconsin,[0],[0.]
Ashland,[0],[nan],[2],Wisconsin,[0],[0.]
Barron,[0],[nan],[17],Wisconsin,[11],[1.83333333]
Bayfield,[1],[0.],[3],Wisconsin,[0],[0.]
Brown,[37],[6.4],[2318],Wisconsin,[1143],[0.97276596]
Buffalo,[1],[0.],[6],Wisconsin,[2],[0.5]
Burnett,[1],[],[1],Wisconsin,[],[]
Calumet,[1],[inf],[76],Wisconsin,[62],[4.42857143]
Chippewa,[0],[nan],[56],Wisconsin,[33],[1.43478261]
Clark,[4],[0.],[31],Wisconsin,[11],[0.55]
Columbia,[1],[0.],[44],Wisconsin,[16],[0.57142857]
Crawford,[0],[nan],[26],Wisconsin,[23],[7.66666667]
Dane,[29],[0.26086957],[725],Wisconsin,[295],[0.68604651]
Dodge,[2],[1.],[215],Wisconsin,[179],[4.97222222]
Door,[3],[0.5],[38],Wisconsin,[26],[2.16666667]
Douglas,[0],[nan],[19],Wisconsin,[10],[1.11111111]
Dunn,[0],[nan],[24],Wisconsin,[15],[1.66666667]
Eau Claire,[0],[nan],[108],Wisconsin,[80],[2.85714286]
Florence,[0],[nan],[2],Wisconsin,[0],[0.]
Fond du Lac,[5],[0.66666667],[203],Wisconsin,[132],[1.85915493]
Forest,[1],[],[28],Wisconsin,[],[]
Grant,[12],[1.],[95],Wisconsin,[54],[1.31707317]
Green,[0],[nan],[66],Wisconsin,[53],[4.07692308]
Green Lake,[0],[nan],[19],Wisconsin,[16],[5.33333333]
Iowa,[0],[nan],[16],Wisconsin,[9],[1.28571429]
Iron,[1],[0.],[2],Wisconsin,[0],[0.]
Jackson,[1],[0.],[17],Wisconsin,[4],[0.30769231]
Jefferson,[3],[inf],[104],Wisconsin,[58],[1.26086957]
Juneau,[1],[0.],[23],Wisconsin,[6],[0.35294118]
Kenosha,[30],[1.30769231],[1165],Wisconsin,[688],[1.44234801]
Kewaunee,[1],[0.],[34],Wisconsin,[21],[1.61538462]
La Crosse,[0],[nan],[53],Wisconsin,[25],[0.89285714]
Lafayette,[0],[nan],[27],Wisconsin,[21],[3.5]
Langlade,[0],[],[2],Wisconsin,[],[]
Lincoln,[0],[nan],[7],Wisconsin,[6],[6.]
Manitowoc,[1],[0.],[36],Wisconsin,[25],[2.27272727]
Marathon,[1],[0.],[51],Wisconsin,[33],[1.83333333]
Marinette,[2],[1.],[33],Wisconsin,[23],[2.3]
Marquette,[1],[0.],[4],Wisconsin,[1],[0.33333333]
Menominee,[0],[nan],[3],Wisconsin,[2],[2.]
Milwaukee,[299],[0.60752688],[7656],Wisconsin,[4612],[1.5151117]
Monroe,[1],[0.],[16],Wisconsin,[2],[0.14285714]
Oconto,[0],[nan],[37],Wisconsin,[23],[1.64285714]
Oneida,[0],[nan],[9],Wisconsin,[3],[0.5]
Outagamie,[8],[3.],[223],Wisconsin,[161],[2.59677419]
Ozaukee,[11],[0.22222222],[160],Wisconsin,[72],[0.81818182]
Pepin,[0],[nan],[1],Wisconsin,[1],[inf]
Pierce,[0],[nan],[45],Wisconsin,[35],[3.5]
Polk,[1],[inf],[19],Wisconsin,[15],[3.75]
Portage,[0],[nan],[11],Wisconsin,[6],[1.2]
Price,[0],[nan],[2],Wisconsin,[1],[1.]
Racine,[36],[1.76923077],[1714],Wisconsin,[1321],[3.36132316]
Richland,[4],[1.],[14],Wisconsin,[2],[0.16666667]
Rock,[19],[2.16666667],[632],Wisconsin,[410],[1.84684685]
Rusk,[0],[nan],[5],Wisconsin,[1],[0.25]
Sauk,[3],[0.],[78],Wisconsin,[20],[0.34482759]
Sawyer,[0],[nan],[8],Wisconsin,[5],[1.66666667]
Shawano,[0],[nan],[46],Wisconsin,[31],[2.06666667]
Sheboygan,[3],[0.5],[88],Wisconsin,[39],[0.79591837]
St. Croix,[0],[nan],[81],Wisconsin,[65],[4.0625]
Taylor,[0],[],[2],Wisconsin,[],[]
Trempealeau,[0],[nan],[25],Wisconsin,[22],[7.33333333]
Unassigned,[0],[nan],[0],Wisconsin,[0],[nan]
Vernon,[0],[nan],[21],Wisconsin,[20],[20.]
Vilas,[0],[nan],[7],Wisconsin,[3],[0.75]
Walworth,[17],[1.125],[392],Wisconsin,[221],[1.29239766]
Washburn,[0],[nan],[2],Wisconsin,[1],[1.]
Washington,[7],[0.75],[248],Wisconsin,[149],[1.50505051]
Waukesha,[30],[0.5],[690],Wisconsin,[340],[0.97142857]
Waupaca,[1],[0.],[39],Wisconsin,[29],[2.9]
Waushara,[0],[nan],[8],Wisconsin,[6],[3.]
Winnebago,[6],[5.],[238],Wisconsin,[176],[2.83870968]
Wood,[1],[inf],[10],Wisconsin,[8],[4.]
Albany,[0],[nan],[25],Wyoming,[17],[2.125]
Big Horn,[0],[nan],[5],Wyoming,[2],[0.66666667]
Campbell,[0],[nan],[31],Wyoming,[7],[0.29166667]
Carbon,[0],[nan],[16],Wyoming,[11],[2.2]
Converse,[0],[nan],[24],Wyoming,[2],[0.09090909]
Crook,[0],[nan],[5],Wyoming,[0],[0.]
Fremont,[0],[nan],[277],Wyoming,[157],[1.30833333]
Goshen,[0],[nan],[5],Wyoming,[1],[0.25]
Hot Springs,[0],[nan],[12],Wyoming,[9],[3.]
Johnson,[1],[0.],[18],Wyoming,[3],[0.2]
Laramie,[0],[nan],[188],Wyoming,[41],[0.27891156]
Lincoln,[0],[nan],[15],Wyoming,[6],[0.66666667]
Natrona,[0],[nan],[76],Wyoming,[27],[0.55102041]
Niobrara,[0],[nan],[2],Wyoming,[0],[0.]
Park,[0],[nan],[2],Wyoming,[1],[1.]
Platte,[0],[nan],[1],Wyoming,[1],[inf]
Sheridan,[0],[nan],[16],Wyoming,[0],[0.]
Sublette,[0],[nan],[3],Wyoming,[0],[0.]
Sweetwater,[0],[nan],[27],Wyoming,[9],[0.5]
Teton,[0],[nan],[100],Wyoming,[4],[0.04166667]
Uinta,[0],[nan],[12],Wyoming,[4],[0.5]
Unassigned,[15],[1.5],[0],Wyoming,[0],[nan]
Washakie,[0],[nan],[37],Wyoming,[29],[3.625]
Weston,[0],[],[1],Wyoming,[],[]
